toi,tid,tfopwg_disp,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim
6990.01,353302490,PC,1.5829358,0.0000031,-0.0000031,0
6991.01,440562226,APC,0.9902419,0.0000038,-0.0000038,0
6992.01,259330386,PC,15.1389808,0.0000910,-0.0000910,0
6993.01,408656366,APC,0.3695622,0.0000007,-0.0000007,0
6994.01,55390413,FP,1.8819016,0.0000043,-0.0000043,0
6995.01,383829317,PC,9.9444971,0.0000369,-0.0000369,0
6996.01,41875043,FP,0.9602835,0.0000040,-0.0000040,0
6997.01,357858008,PC,16.1793670,0.0000671,-0.0000671,0
6998.01,350733403,PC,27.0358940,0.0001536,-0.0001536,0
6999.01,444977814,PC,11.3689753,0.0000538,-0.0000538,0
700.01,150428135,CP,16.0511060,0.0000090,-0.0000090,0
700.02,150428135,CP,37.4236838,0.0001495,-0.0001495,0
700.03,150428135,CP,9.9772730,0.0000238,-0.0000238,0
700.04,150428135,CP,27.8096898,0.0001541,-0.0001541,0
7000.01,154926644,PC,2.7897577,0.0000051,-0.0000051,0
7001.01,85113291,PC,16.3475547,0.0001103,-0.0001103,0
7002.01,317290270,PC,4.9792822,0.0000542,-0.0000542,0
7003.01,219707850,PC,0.7331156,0.0000005,-0.0000005,0
7004.01,390207998,PC,9.8162989,0.0001293,-0.0001293,0
7005.01,99834321,APC,8.1420107,0.0000276,-0.0000276,0
7006.01,343336312,PC,51.9120896,0.0001369,-0.0001369,0
7007.01,289441015,FP,1.5342604,0.0000115,-0.0000115,0
7008.01,335661164,PC,0.8406912,0.0000010,-0.0000010,0
7009.01,405837291,PC,2.3206673,0.0000047,-0.0000047,0
701.01,219239945,FP,13.6973840,0.0021080,-0.0021080,0
7010.01,233867481,PC,4.1976032,0.0000059,-0.0000059,0
7011.01,167631701,PC,19.3940380,0.0000631,-0.0000631,0
7012.01,322369867,PC,4.0197822,0.0000209,-0.0000209,0
7013.01,67246795,PC,4.2451891,0.0000129,-0.0000129,0
7014.01,158657991,APC,0.7406805,0.0000009,-0.0000009,0
7015.01,11894726,PC,7.0687489,0.0000131,-0.0000131,0
7016.01,16740548,PC,1.5988030,0.0000018,-0.0000018,0
7017.01,1881298619,PC,5.0826878,0.0000239,-0.0000239,0
7018.01,156512187,PC,20.3158735,0.0000125,-0.0000125,0
7019.01,366119858,CP,48.2590904,0.0002071,-0.0002071,0
702.01,237914496,PC,3.5681410,0.0000062,-0.0000062,0
7020.01,233287217,PC,3.1642475,0.0000065,-0.0000065,0
7021.01,233855268,PC,49.5355004,0.0002812,-0.0002812,0
7022.01,125366299,PC,2.8583729,0.0000042,-0.0000042,0
7023.01,230856987,PC,2.3404152,0.0000069,-0.0000069,0
7024.01,354032153,PC,1.9639208,0.0002769,-0.0002769,0
7025.01,219803922,PC,66.9954225,0.0000975,-0.0000975,0
7026.01,219809549,PC,65.5580424,0.0002627,-0.0002627,0
7027.01,164783371,PC,4.2885021,0.0000147,-0.0000147,0
7028.01,416195843,PC,2.4596079,0.0000046,-0.0000046,0
7029.01,446166017,PC,1.9271521,0.0000030,-0.0000030,0
703.01,237928815,PC,8.6729683,0.0000121,-0.0000121,0
703.02,237928815,PC,22.5682711,0.0000645,-0.0000645,0
7030.01,430930679,PC,2.5604496,0.0000094,-0.0000094,0
7031.01,284592989,PC,1.7911016,0.0003034,-0.0003034,0
7032.01,22903436,PC,17.7456043,0.0000620,-0.0000620,0
7033.01,29953537,PC,0.7312783,0.0000021,-0.0000021,0
7034.01,418981325,APC,0.9082202,0.0000026,-0.0000026,0
7035.01,366074071,PC,4.1814200,0.0003800,-0.0003800,0
7036.01,284300833,PC,3.0513298,0.0013678,-0.0013678,0
7037.01,269343479,APC,4.1279985,0.0000155,-0.0000155,0
7038.01,210904767,PC,8.6000492,0.0000416,-0.0000416,0
7039.01,329981856,PC,3.3206355,0.0000388,-0.0000388,0
704.01,260004324,CP,3.8143009,0.0000047,-0.0000047,0
7040.01,277039287,PC,21.0562422,0.0075878,-0.0075878,0
7041.01,201175570,CP,9.6994666,0.0051016,-0.0051016,0
7042.01,345724317,FP,2.8176270,0.0000116,-0.0000116,0
7043.01,57299130,PC,17.3840061,0.0001712,-0.0001712,0
7044.01,263723967,PC,15.9669794,0.0000860,-0.0000860,0
7045.01,21720215,PC,2.2775983,0.0000063,-0.0000063,0
7046.01,201899356,PC,3.1084574,0.0000030,-0.0000030,0
7047.01,31142436,PC,5.2729668,0.0000463,-0.0000463,0
7048.01,235015217,PC,4.0863647,0.0000076,-0.0000076,0
7049.01,337217173,PC,40.3833862,0.0001082,-0.0001082,0
705.01,391904697,PC,47.0196372,0.0001501,-0.0001501,0
7050.01,50592053,PC,1.4182984,0.0000011,-0.0000011,0
7051.01,18574158,FP,4.9131459,0.0007988,-0.0007988,0
7052.01,22038430,PC,2.8862017,0.0000088,-0.0000088,0
7053.01,329821992,PC,2.8637988,0.0016009,-0.0016009,0
7054.01,62676654,PC,14.7595601,0.0020246,-0.0020246,0
7055.01,167227214,KP,3.1290476,0.0001981,-0.0001981,0
7056.01,110178537,KP,2.9932820,0.0004857,-0.0004857,0
7057.01,325670253,KP,3.3777419,0.0003005,-0.0003005,0
7058.01,317520667,KP,2.4651801,0.0000764,-0.0000764,0
7059.01,104866616,KP,4.4626647,0.0003590,-0.0003590,0
706.01,219345200,PC,719.0381327,0.0012108,-0.0012108,0
7060.01,469810663,PC,5.8497196,0.0000453,-0.0000453,0
7060.02,469810663,PC,1064.7003990,0.0004252,-0.0004252,0
7061.01,244089109,KP,2.1376682,0.0000337,-0.0000337,0
7062.01,23961340,PC,10.5137924,0.0012504,-0.0012504,0
7063.01,248769312,PC,3.7570477,0.0000354,-0.0000354,0
7064.01,376867898,PC,61.5555962,0.0007233,-0.0007233,0
7065.01,383723559,FP,2.6667526,0.0000127,-0.0000127,0
7066.01,405010127,KP,13.2341261,0.0051071,-0.0051071,0
7067.01,139158696,KP,15.3573522,0.0089502,-0.0089502,0
7068.01,137685450,KP,,,,0
7069.01,160428500,PC,8.7201675,0.0000510,-0.0000510,0
707.01,167342439,PC,52.7993058,0.0002073,-0.0002073,0
707.02,167342439,PC,17.4757465,0.0001124,-0.0001124,0
7070.01,289218489,PC,4.4563756,0.0000922,-0.0000922,0
7071.01,14203588,PC,5.5334128,0.0000941,-0.0000941,0
7072.01,298658399,PC,0.8118915,0.0000006,-0.0000006,0
7073.01,276922692,PC,13.1689848,0.0000629,-0.0000629,0
7074.01,138609069,PC,4.6504794,0.0000236,-0.0000236,0
7075.01,66266024,PC,2.8120379,0.0000045,-0.0000045,0
7076.01,138225319,PC,3.4747684,0.0000155,-0.0000155,0
7077.01,188814758,PC,6.4030110,0.0000383,-0.0000383,0
7078.01,233266582,PC,6.3962557,0.0000253,-0.0000253,0
7079.01,287191183,APC,12.1252851,0.0000460,-0.0000460,0
708.01,391821647,FP,1.9960710,0.0001060,-0.0001060,0
7080.01,366725641,PC,36.6892187,0.0005536,-0.0005536,0
7081.01,142385671,PC,12.7617794,0.0000151,-0.0000151,0
7082.01,22740615,PC,2.2531740,0.0000010,-0.0000010,0
7083.01,286923515,PC,7.6253466,0.0001786,-0.0001786,0
7084.01,165337974,PC,21.8153374,0.0001191,-0.0001191,0
7085.01,364571121,APC,2.2022580,0.0000054,-0.0000054,0
7086.01,199289712,PC,1.0092447,0.0000056,-0.0000056,0
7087.01,233266797,PC,7.9039906,0.0000552,-0.0000552,0
7088.01,274411493,APC,7.1554749,0.0000352,-0.0000352,0
7089.01,195933415,PC,1.5852089,0.0000051,-0.0000051,0
709.01,396720998,APC,32.3766006,0.0000713,-0.0000713,0
709.02,396720998,PC,777.0516742,0.0090448,-0.0090448,0
7090.01,166178400,PC,60.6825768,0.0001174,-0.0001174,0
7091.01,296327387,PC,4.8510805,0.0000163,-0.0000163,0
7092.01,195483731,PC,1.1022190,0.0000039,-0.0000039,0
7093.01,62867537,APC,2.8371938,0.0000018,-0.0000018,0
7094.01,452864692,PC,2.1125062,0.0000038,-0.0000038,0
7095.01,395214388,PC,4.6745746,0.0000300,-0.0000300,0
7096.01,199488690,PC,3.3505745,0.0000239,-0.0000239,0
7097.01,293949992,PC,4.1560086,0.0000171,-0.0000171,0
7098.01,313922260,PC,1.3821651,0.0000040,-0.0000040,0
7099.01,430415564,PC,4.4264918,0.0000629,-0.0000629,0
710.01,309402106,FP,216.2458400,0.0000425,-0.0000425,0
7100.01,325765282,PC,7.4156006,0.0000172,-0.0000172,0
7101.01,444209952,PC,1.8471592,0.0000039,-0.0000039,0
7102.01,469523613,PC,1.1838059,0.0000027,-0.0000027,0
7103.01,197604890,PC,5.3590843,0.0000108,-0.0000108,0
7104.01,371579161,FP,2.2215349,0.0000076,-0.0000076,0
7105.01,417564823,PC,17.0548288,0.0000970,-0.0000970,0
7106.01,66545173,PC,2.7945508,0.0000106,-0.0000106,0
7107.01,237019002,PC,8.6145655,0.0000161,-0.0000161,0
7108.01,430406538,PC,2.4425105,0.0000084,-0.0000084,0
7109.01,430845815,PC,3.2396607,0.0000120,-0.0000120,0
711.01,38510224,PC,18.3841259,0.0000440,-0.0000440,0
711.02,38510224,PC,35.9432773,0.0001315,-0.0001315,0
7110.01,266488971,PC,8.8182594,0.0000343,-0.0000343,0
7111.01,200465781,PC,7.0634276,0.0000383,-0.0000383,0
7112.01,66286602,PC,3.4249930,0.0000082,-0.0000082,0
7113.01,335624180,PC,4.6351977,0.0000066,-0.0000066,0
7114.01,365712006,FP,3.0436916,0.0000077,-0.0000077,0
7115.01,361944563,APC,0.8738186,0.0000016,-0.0000016,0
7116.01,325908483,PC,18.9438583,0.0000752,-0.0000752,0
7117.01,199676274,APC,8.8691255,0.0000164,-0.0000164,0
7118.01,286382849,PC,37.8016862,0.0002061,-0.0002061,0
7119.01,420383981,PC,2.5933417,0.0000026,-0.0000026,0
712.01,150151262,CP,9.5313660,0.0000121,-0.0000121,0
712.02,150151262,CP,51.6991421,0.0001292,-0.0001292,0
712.03,150151262,FA,53.7464820,0.0058960,-0.0058960,0
712.04,150151262,CP,84.8386900,0.0003679,-0.0003679,0
7120.01,64198376,PC,3.1739167,0.0000104,-0.0000104,0
7121.01,469436001,FP,0.9739887,0.0000018,-0.0000018,0
7123.01,277853911,PC,0.3075961,0.0000011,-0.0000011,0
7124.01,345596003,PC,2.6414334,0.0000025,-0.0000025,0
7125.01,272829240,PC,21.7276636,0.0001597,-0.0001597,0
7126.01,344855300,PC,3.2966077,0.0000097,-0.0000097,0
7127.01,256418577,PC,3.3683989,0.0000108,-0.0000108,0
7128.01,269231011,PC,2.9650741,0.0000111,-0.0000111,0
7129.01,434086605,PC,8.8204144,0.0000998,-0.0000998,0
713.01,167600516,PC,35.9993588,0.0000835,-0.0000835,0
713.02,167600516,PC,1.8715209,0.0000065,-0.0000065,0
7130.01,434270112,PC,1.2433877,0.0000041,-0.0000041,0
7131.01,419524589,PC,5.3295884,0.0000227,-0.0000227,0
7132.01,404898080,PC,1.4716633,0.0000010,-0.0000010,0
7133.01,420018238,PC,3.8282053,0.0000152,-0.0000152,0
7134.01,269102377,PC,3.5899561,0.0000161,-0.0000161,0
7135.01,188539008,PC,10.6185545,0.0000277,-0.0000277,0
7136.01,470749725,PC,5.6897753,0.0000255,-0.0000255,0
7137.01,161687209,FP,1.2529962,0.0000003,-0.0000003,0
7138.01,269514008,PC,5.4149624,0.0000132,-0.0000132,0
7139.01,269330087,PC,3.8850223,0.0000067,-0.0000067,0
714.01,219195044,PC,4.3239329,0.0000065,-0.0000065,0
714.02,219195044,PC,10.1775475,0.0000219,-0.0000219,0
7140.01,371909591,PC,5.1879527,0.0000413,-0.0000413,0
7141.01,235717158,PC,2.4141149,0.0000086,-0.0000086,0
7142.01,263723781,PC,6.5433068,0.0010732,-0.0010732,0
7143.01,408548144,PC,1.1376981,0.0000028,-0.0000028,0
7144.01,400235555,PC,0.5289141,0.0000012,-0.0000012,0
7145.01,8416274,PC,23.2471066,0.0000626,-0.0000626,0
7146.01,402848417,PC,28.4664618,0.0001736,-0.0001736,0
7147.01,405542683,PC,1.3473988,0.0000033,-0.0000033,0
7148.01,351599985,PC,1.3432587,0.0000043,-0.0000043,0
7149.01,459323923,CP,2.6520679,0.0000032,-0.0000032,0
715.01,271971130,CP,19.2879579,0.0000319,-0.0000319,0
7150.01,352284958,PC,0.8818115,0.0000034,-0.0000034,0
7151.01,331619598,PC,7.1467369,0.0000483,-0.0000483,0
7152.01,378860702,PC,3.1875721,0.0000049,-0.0000049,0
7153.01,154869806,PC,27.6174987,0.0001651,-0.0001651,0
7154.01,377622130,PC,8.8600515,0.0000213,-0.0000213,0
7155.01,468350765,PC,3.8949005,0.0000131,-0.0000131,0
7156.01,376354189,PC,1.9299641,0.0000072,-0.0000072,0
7157.01,469523619,PC,1.1838063,0.0000027,-0.0000027,0
7158.01,431033767,PC,3.3385770,0.0000177,-0.0000177,0
7159.01,444159424,PC,8.8922064,0.0000689,-0.0000689,0
716.01,119081096,FP,0.8370700,0.0002900,-0.0002900,0
7160.01,154264903,PC,3.0825102,0.0000092,-0.0000092,0
7161.01,415461195,PC,3.8285502,0.0000113,-0.0000113,0
7162.01,341005781,PC,8.6393678,0.0000566,-0.0000566,0
7163.01,343774169,PC,5.3913891,0.0000139,-0.0000139,0
7164.01,326470400,FP,736.5528811,0.0050184,-0.0050184,0
7165.01,239277658,KP,3.2509657,0.0014426,-0.0014426,0
7166.01,288421619,CP,12.9228111,0.0029544,-0.0029544,0
7167.01,456482025,PC,13.7237530,0.0032525,-0.0032525,0
7168.01,427685831,KP,1.7497746,0.0000203,-0.0000203,0
7169.01,372048733,PC,3.4375711,0.0002944,-0.0002944,0
717.01,275248683,FP,0.5307900,0.0001200,-0.0001200,0
7170.01,63100069,PC,1.9170960,0.0001166,-0.0001166,0
7171.01,420191136,PC,23.5367004,0.0004474,-0.0004474,0
7172.01,302173245,PC,2.7547949,0.0005812,-0.0005812,0
7173.01,268727719,FP,0.6257352,0.0000337,-0.0000337,0
7174.01,25472026,PC,4.2422767,0.0005708,-0.0005708,0
7175.01,26999884,PC,2.9944941,0.0000106,-0.0000106,0
7176.01,44161614,PC,,,,0
7177.01,51768374,PC,6.8434236,0.0000520,-0.0000520,0
7178.01,419877797,PC,5.2169076,0.0000384,-0.0000384,0
7179.01,196201652,PC,2.7384363,0.0000102,-0.0000102,0
718.01,150247134,FA,12.8650769,0.0009118,-0.0009118,0
7180.01,314992600,PC,3.2607791,0.0000314,-0.0000314,0
7181.01,419878733,PC,5.1794403,0.0000520,-0.0000520,0
7182.01,408469564,PC,14.7126653,0.0001729,-0.0001729,0
7183.01,422159302,PC,10.5739387,0.0000664,-0.0000664,0
7184.01,426956677,PC,1.1976555,0.0000078,-0.0000078,0
7185.01,77490011,PC,2.6881318,0.0002150,-0.0002150,0
7186.01,124895104,PC,1.7024504,0.0000069,-0.0000069,0
7187.01,350064389,PC,2.1570981,0.0000099,-0.0000099,0
7188.01,317849098,PC,4.7736640,0.0009367,-0.0009367,0
7189.01,18885659,PC,2.8890956,0.0005007,-0.0005007,0
719.01,184952758,FP,4.1099530,0.0000161,-0.0000161,0
7190.01,277499689,PC,4.1223508,0.0008481,-0.0008481,0
7191.01,364007087,PC,5.6604695,0.0000307,-0.0000307,0
7192.01,123234747,PC,16.3425332,0.0001357,-0.0001357,0
7193.01,325086150,FP,5.4934218,0.0005409,-0.0005409,0
7194.01,24499407,PC,4.1673090,0.0013543,-0.0013543,0
7195.01,62682198,PC,3.8242663,0.0008245,-0.0008245,0
7196.01,39464158,PC,2.7998534,0.0000023,-0.0000023,0
7197.01,415377888,PC,2.5122863,0.0009356,-0.0009356,0
7198.01,317170536,PC,4.2271814,0.0000097,-0.0000097,0
7199.01,310586478,PC,3.1540886,0.0005311,-0.0005311,0
720.01,131419878,FP,3.1604300,0.0007100,-0.0007100,0
7200.01,205044976,PC,5.0660693,0.0000306,-0.0000306,0
7201.01,159893748,PC,7.2229767,0.0000097,-0.0000097,0
7202.01,116262653,PC,7.7600907,0.0000126,-0.0000126,0
7203.01,44388479,PC,5.7351935,0.0008249,-0.0008249,0
7204.01,71083829,PC,3.8080897,0.0000079,-0.0000079,0
7205.01,345009464,PC,3.4844157,0.0000192,-0.0000192,0
7206.01,120313529,PC,3.5689392,0.0000082,-0.0000082,0
7207.01,342276668,PC,12.0080349,0.0001820,-0.0001820,0
7208.01,388371132,PC,3.6366231,0.0000154,-0.0000154,0
7209.01,425706173,PC,2.6343177,0.0000106,-0.0000106,0
721.01,38571020,PC,12.2877358,0.0000501,-0.0000501,0
7210.01,466928064,PC,2.2609143,0.0000116,-0.0000116,0
7211.01,374800835,PC,10.5485040,0.0000592,-0.0000592,0
7212.01,377253700,PC,75.6979471,0.0001920,-0.0001920,0
7213.01,336264393,PC,36.9870862,0.0001471,-0.0001471,0
7214.01,251803342,PC,8.9093753,0.0001061,-0.0001061,0
7215.01,23912656,PC,2.7705702,0.0004762,-0.0004762,0
7216.01,69436501,PC,3.1243759,0.0000230,-0.0000230,0
7217.01,151760597,PC,3.9859545,0.0000227,-0.0000227,0
7218.01,279331929,PC,4.9030173,0.0000134,-0.0000134,0
7219.01,242674266,PC,2.9069573,0.0000050,-0.0000050,0
722.01,38509907,PC,15.3004892,0.0000391,-0.0000391,0
7220.01,344416349,FP,7.8365317,0.0000434,-0.0000434,0
7221.01,110828766,PC,1.6233128,0.0000043,-0.0000043,0
7222.01,466890210,PC,5.1869453,0.0001512,-0.0001512,0
7223.01,157808355,PC,5.3384038,0.0000333,-0.0000333,0
7224.01,466966249,PC,5.5698339,0.0000535,-0.0000535,0
7225.01,209320688,PC,9.7461668,0.0002082,-0.0002082,0
7226.01,350268913,PC,3.5191197,0.0000093,-0.0000093,0
7227.01,287948915,PC,2.3593338,0.0000043,-0.0000043,0
7228.01,397653875,PC,2.9324083,0.0000148,-0.0000148,0
7229.01,363040636,PC,16.7880823,0.0000794,-0.0000794,0
723.01,177077336,PC,1.4178596,0.0000028,-0.0000028,0
7230.01,238239232,PC,4.3041912,0.0000275,-0.0000275,0
7231.01,89362689,PC,11.0658881,0.0000260,-0.0000260,0
7232.01,282113152,PC,3.3221412,0.0000011,-0.0000011,0
7233.01,394924803,PC,3.8413801,0.0000090,-0.0000090,0
7234.01,418629890,PC,3.4202745,0.0000196,-0.0000196,0
7235.01,20607624,PC,3.4940194,0.0000024,-0.0000024,0
7236.01,374521355,PC,4.6263020,0.0000492,-0.0000492,0
7237.01,439598736,PC,5.7694396,0.0000965,-0.0000965,0
7238.01,251743761,PC,3.9304670,0.0000080,-0.0000080,0
7239.01,383364626,PC,14.3938942,0.0000385,-0.0000385,0
724.01,339961200,PC,3.2126400,0.0000051,-0.0000051,0
7240.01,41839508,PC,6.8911882,0.0000423,-0.0000423,0
7241.01,456401439,PC,6.3377947,0.0000090,-0.0000090,0
7242.01,426122272,PC,2.9383886,0.0000019,-0.0000019,0
7243.01,288953761,PC,3.7352012,0.0000076,-0.0000076,0
7244.01,435673126,FP,11.5175506,0.0000748,-0.0000748,0
7245.01,305026599,PC,1.6877647,0.0000047,-0.0000047,0
7246.01,407135911,PC,2.5698331,0.0000049,-0.0000049,0
7247.01,51318828,FP,6.8782937,0.0000119,-0.0000119,0
7248.01,358975793,PC,3.8148598,0.0000068,-0.0000068,0
7249.01,219089784,PC,6.0387706,0.0000167,-0.0000167,0
725.01,410245915,FP,0.9889446,0.0000017,-0.0000017,0
7250.01,459728249,CP,8.9653531,0.0000378,-0.0000378,0
7251.01,298291597,PC,11.5588657,0.0000428,-0.0000428,0
7252.01,289047954,PC,1.4207284,0.0000036,-0.0000036,0
7253.01,383358873,PC,5.4240992,0.0000306,-0.0000306,0
7254.01,260767135,APC,5.0769983,0.0000064,-0.0000064,0
7255.01,166099360,PC,1.6831237,0.0000094,-0.0000094,0
7256.01,334798754,PC,8.5748036,0.0000640,-0.0000640,0
7257.01,274057129,PC,1.0495702,0.0000036,-0.0000036,0
7258.01,298189225,PC,6.2384297,0.0000115,-0.0000115,0
7259.01,160103855,PC,16.4591808,0.0001310,-0.0001310,0
726.01,174143743,FP,0.4613200,0.0000900,-0.0000900,0
7260.01,418866096,FP,6.6308943,0.0000308,-0.0000308,0
7261.01,297413553,PC,2.3273503,0.0000039,-0.0000039,0
7262.01,87932853,PC,6.4093679,0.0000150,-0.0000150,0
7263.01,269130683,PC,49.2145201,0.0003378,-0.0003378,0
7264.01,258279359,PC,10.5637482,0.0000743,-0.0000743,0
7265.01,275717567,PC,4.1723000,0.0000120,-0.0000120,0
7266.01,125695940,PC,3.8789319,0.0000080,-0.0000080,0
7267.01,276385231,PC,10.3486661,0.0000463,-0.0000463,0
7268.01,406548952,PC,13.5647678,0.0000304,-0.0000304,0
7269.01,267817947,PC,11.6562950,0.0000450,-0.0000450,0
727.01,149788158,PC,4.7244442,0.0000431,-0.0000431,0
727.02,149788158,PC,0.7499711,0.0000129,-0.0000129,0
7270.01,184527843,PC,8.9197222,0.0000527,-0.0000527,0
7271.01,63232997,PC,7.1304113,0.0000183,-0.0000183,0
7272.01,398099429,PC,7.5801393,0.0000961,-0.0000961,0
7273.01,63550960,APC,2.2473177,0.0000022,-0.0000022,0
7274.01,83299322,PC,8.9088710,0.0000265,-0.0000265,0
7275.01,172376068,FP,6.1211661,0.0000312,-0.0000312,0
7276.01,267808774,PC,14.2317652,0.0001444,-0.0001444,0
7277.01,396723723,PC,7.9152740,0.0000526,-0.0000526,0
7278.01,170440216,PC,7.6316525,0.0000113,-0.0000113,0
7279.01,41067039,PC,3.1168715,0.0000123,-0.0000123,0
728.01,96097215,FA,1.6024500,0.0002500,-0.0002500,0
7280.01,396731435,APC,0.4246068,0.0000011,-0.0000011,0
7281.01,198358065,PC,4.3095502,0.0000043,-0.0000043,0
7282.01,387346503,PC,5.3346707,0.0000200,-0.0000200,0
7283.01,298189384,PC,9.0612809,0.0000704,-0.0000704,0
7284.01,96885837,APC,0.8760587,0.0000029,-0.0000029,0
7285.01,60446303,PC,2.1384533,0.0000114,-0.0000114,0
7286.01,452741216,PC,10.7994273,0.0000256,-0.0000256,0
7287.01,199417958,PC,3.9258703,0.0000092,-0.0000092,0
7288.01,405689470,PC,7.9871247,0.0000259,-0.0000259,0
7289.01,291976834,PC,2.8559930,0.0000063,-0.0000063,0
729.01,144138509,FA,,,,0
7290.01,62501513,PC,3.7769660,0.0000051,-0.0000051,0
7291.01,233533589,PC,23.9712428,0.0000617,-0.0000617,0
7292.01,160255140,PC,10.6417260,0.0000616,-0.0000616,0
7293.01,417514666,PC,3.3202789,0.0000112,-0.0000112,0
7294.01,42110638,PC,1.6047466,0.0000033,-0.0000033,0
7295.01,99796664,APC,0.7729056,0.0000014,-0.0000014,0
7296.01,233735354,PC,170.3363911,0.0004582,-0.0004582,0
7297.01,418375357,PC,8.1563148,0.0000383,-0.0000383,0
7298.01,276909255,PC,5.2554768,0.0000191,-0.0000191,0
7299.01,85216969,PC,2.7299474,0.0000064,-0.0000064,0
730.01,11561667,CP,3.0876297,0.0000040,-0.0000040,0
7300.01,125744840,PC,0.6439909,0.0000011,-0.0000011,0
7301.01,375192273,PC,21.6836634,0.0000777,-0.0000777,0
7302.01,399613138,FP,8.1958135,0.0000254,-0.0000254,0
7303.01,415739607,PC,2.3368358,0.0001407,-0.0001407,0
7304.01,321785052,PC,3.4977997,0.0000106,-0.0000106,0
7305.01,262148317,PC,13.9753579,0.0001287,-0.0001287,0
7306.01,418543326,PC,6.1418356,0.0000124,-0.0000124,0
7307.01,372077289,PC,23.9556450,0.0001407,-0.0001407,0
7308.01,287768299,PC,3.7002646,0.0000184,-0.0000184,0
7309.01,161687285,PC,7.7561532,0.0000447,-0.0000447,0
731.01,34068865,CP,0.3219233,0.0000004,-0.0000004,0
7310.01,375855364,PC,19.8088367,0.0002341,-0.0002341,0
7311.01,387416841,APC,1.5525382,0.0000040,-0.0000040,0
7312.01,292023054,PC,4.2990991,0.0000148,-0.0000148,0
7313.01,341157650,PC,4.1186706,0.0000296,-0.0000296,0
7314.01,265887000,PC,2.5034150,0.0000138,-0.0000138,0
7315.01,297924888,PC,9.6713674,0.0000342,-0.0000342,0
7316.01,301623068,PC,0.7474746,0.0000011,-0.0000011,0
7317.01,427855645,PC,2.9712014,0.0000032,-0.0000032,0
7318.01,387414814,PC,3.4220041,0.0005775,-0.0005775,0
7319.01,40093986,PC,2.5918359,0.0000085,-0.0000085,0
732.01,36724087,CP,0.7683904,0.0000096,-0.0000096,0
732.02,36724087,CP,12.2534308,0.0015667,-0.0015667,0
7320.01,279528230,PC,6.6802019,0.0000485,-0.0000485,0
7321.01,423903016,PC,3.0039961,0.0000260,-0.0000260,0
7322.01,436222251,PC,5.5316291,0.0000367,-0.0000367,0
7323.01,421330229,PC,4.7766940,0.0000065,-0.0000065,0
7324.01,210337597,FP,0.5257499,0.0000008,-0.0000008,0
7325.01,286857537,PC,2.0394246,0.0000032,-0.0000032,0
7326.01,193081156,PC,5.4584109,0.0000447,-0.0000447,0
7327.01,279472966,PC,5.0789699,0.0000338,-0.0000338,0
7328.01,99025225,PC,12.5069936,0.0000655,-0.0000655,0
7329.01,387377484,PC,4.8622127,0.0000338,-0.0000338,0
733.01,106402532,CP,4.8847937,0.0000143,-0.0000143,0
7330.01,287444302,PC,2.8411706,0.0000025,-0.0000025,0
7331.01,160512852,PC,6.0011971,0.0000064,-0.0000064,0
7332.01,273069412,FP,3.5399394,0.0000101,-0.0000101,0
7333.01,160585062,PC,6.2644714,0.0000240,-0.0000240,0
7334.01,352301423,PC,1.7085226,0.0000035,-0.0000035,0
7335.01,75417968,FP,3.3815776,0.0000043,-0.0000043,0
7336.01,271017537,PC,0.5418555,0.0000011,-0.0000011,0
7337.01,323407659,PC,4.2619292,0.0000107,-0.0000107,0
7338.01,309133240,PC,3.3847215,0.0000138,-0.0000138,0
7339.01,202059363,PC,4.2470926,0.0000123,-0.0000123,0
734.01,146846569,FP,4.7535388,0.0000022,-0.0000022,0
7340.01,238279960,PC,7.4894672,0.0011710,-0.0011710,0
7340.02,238279960,PC,3.4438328,0.0011587,-0.0011587,0
7341.01,445276138,PC,0.4925418,0.0000005,-0.0000005,0
7342.01,90950296,PC,14.1532848,0.0001248,-0.0001248,0
7343.01,44451202,PC,2.1011992,0.0001855,-0.0001855,0
7344.01,17925767,PC,2.4364562,0.0000032,-0.0000032,0
7345.01,243283955,FP,8.4071330,0.0000243,-0.0000243,0
7346.01,113542042,PC,1.7687035,0.0003795,-0.0003795,0
7347.01,233747840,PC,60.8344877,0.0006921,-0.0006921,0
7348.01,289345412,PC,3.3390124,0.0000046,-0.0000046,0
7349.01,129198098,PC,2.9803410,0.0000037,-0.0000037,0
735.01,150271680,FP,2.5936940,0.0005900,-0.0005900,0
7350.01,257052211,FP,2.2175244,0.0000089,-0.0000089,0
7351.01,43921512,PC,3.8405138,0.0004367,-0.0004367,0
7352.01,411347315,FP,4.0662367,0.0000199,-0.0000199,0
7353.01,256778317,PC,6.2157513,0.0000237,-0.0000237,0
7354.01,259415341,PC,3.6487690,0.0000186,-0.0000186,0
7355.01,160652910,PC,3.6814233,0.0000256,-0.0000256,0
7356.01,402992891,PC,17.3986129,0.0001377,-0.0001377,0
7357.01,270494650,PC,60.3541599,0.0003360,-0.0003360,0
7358.01,258634801,PC,7.0548729,0.0000641,-0.0000641,0
7359.01,18023524,PC,4.3656102,0.0000557,-0.0000557,0
736.01,181804752,CP,4.9899176,0.0000056,-0.0000056,0
736.02,181804752,CP,0.9479945,0.0000139,-0.0000139,0
7360.01,258822347,PC,30.7331484,0.0005888,-0.0005888,0
7361.01,120487017,PC,8.2158997,0.0000472,-0.0000472,0
